prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
ph.h2o,plsr,ICRAF.ISRIC,3776,C3n,25,0.8996779388083738,3.3320686144655713,0.887,0.3746476062152814,3.5245079723819384,8000
ph.h2o,plsr,ICRAF.ISRIC,3776,C2,50,0.8947396672034355,9.09261917855573,0.887,0.3746476062152814,3.5245079723819384,8000
ph.h2o,plsr,ICRAF.ISRIC,3776,C3n,50,0.894873859366613,3.2609222335410015,0.887,0.3746476062152814,3.5245079723819384,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C0,0,0.40791733762748256,1.2645516392779284,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C0n,0,0.7036500268384327,2.0144919407903523,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C2,25,0.91532474503489,3.163733955477496,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C3n,25,0.9101449275362317,3.648385347737608,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C2,50,0.8907675791733762,3.038797656579032,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,hgb,ICRAF.ISRIC,3776,C3n,50,0.8919216317767041,3.367463857634716,0.899,0.3987814459964635,0.9875945499450979,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C0,0,0.8476808905380334,1.4205015590587806,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C0n,0,0.8736549165120593,1.401523378322427,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C2,25,0.9467532467532468,1.869286710436925,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C3n,25,0.9148423005565862,1.683522840070069,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C2,50,0.9018552875695732,1.6411724136373067,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,plsr,LUCAS.WOODWELL.SSL,589,C3n,50,0.9016697588126158,1.550873797115988,0.908,0.4314953367615654,0.5127852224033709,8000
ph.h2o,hgb,LUCAS.WOODWELL.SSL,589,C0,0,0.8556586270871985,1.353259271501542,0.889,0.41509924211999716,0.45760105158721437,8000
ph.h2o,hgb,LUCAS.WOODWELL.SSL,589,C0n,0,0.9061224489795918,1.4709329193010054,0.889,0.41509924211999716,0.45760105158721437,8000
ph.h2o,hgb,LUCAS.WOODWELL.SSL,589,C2,25,0.9421150278293136,1.9535599614386556,0.889,0.41509924211999716,0.45760105158721437,8000
