prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
n.tot,plsr,AFSIS1.SSL,1902,C2,50,0.9007019438444924,3.792732521942039,0.901,0.24719866425933712,1.203357777429323,8000
n.tot,plsr,AFSIS1.SSL,1902,C3n,50,0.9057235421166305,1.6881784819295922,0.901,0.24719866425933712,1.203357777429323,8000
n.tot,hgb,AFSIS1.SSL,1902,C0,0,0.9501619870410366,2.854714788911718,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,hgb,AFSIS1.SSL,1902,C0n,0,0.878023758099352,1.6318268350482446,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,hgb,AFSIS1.SSL,1902,C2,25,0.9185205183585312,2.5434548569380997,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,hgb,AFSIS1.SSL,1902,C3n,25,0.9216522678185746,1.712293268383301,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,hgb,AFSIS1.SSL,1902,C2,50,0.8964902807775378,2.0317423689128993,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,hgb,AFSIS1.SSL,1902,C3n,50,0.8870950323974082,1.419267203114786,0.8995,0.22350578215217515,0.6453745797541283,8000
n.tot,plsr,CAF.SSL,1578,C0,0,0.5929319371727748,1.9824116758402788,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,plsr,CAF.SSL,1578,C0n,0,0.7573298429319373,2.559616515522471,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,plsr,CAF.SSL,1578,C2,25,0.9447643979057592,4.712337430526426,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,plsr,CAF.SSL,1578,C3n,25,0.9347513089005235,2.9972449498032887,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,plsr,CAF.SSL,1578,C2,50,0.9274214659685864,4.080054840540587,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,plsr,CAF.SSL,1578,C3n,50,0.9036649214659687,2.460856726569587,0.8935,0.2225587286925304,1.1888523832623576,8000
n.tot,hgb,CAF.SSL,1578,C0,0,0.9070026178010471,1.8435359869150512,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,hgb,CAF.SSL,1578,C0n,0,0.9412303664921465,2.552773478204541,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,hgb,CAF.SSL,1578,C2,25,0.9222513089005236,2.13118650191244,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,hgb,CAF.SSL,1578,C3n,25,0.9071989528795811,2.3860695347708973,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,hgb,CAF.SSL,1578,C2,50,0.9135471204188482,1.8552486419739587,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,hgb,CAF.SSL,1578,C3n,50,0.8975130890052355,1.8157073426152583,0.8985,0.2103921661635627,0.6022767493376646,8000
n.tot,plsr,GARRETT.SSL,184,C0,0,0.7962686567164179,1.9058464305940324,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,plsr,GARRETT.SSL,184,C0n,0,0.846268656716418,2.064059567869046,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,plsr,GARRETT.SSL,184,C2,25,0.9223880597014924,3.0049918021928828,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,plsr,GARRETT.SSL,184,C3n,25,0.9238805970149254,2.061624351743184,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,plsr,GARRETT.SSL,184,C2,50,0.9238805970149254,2.8279145870028315,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,plsr,GARRETT.SSL,184,C3n,50,0.9246268656716419,1.9751742875364962,0.906,0.2556449887940954,0.8061345468777271,8000
n.tot,hgb,GARRETT.SSL,184,C0,0,0.7014925373134328,1.5778714098289535,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,hgb,GARRETT.SSL,184,C0n,0,0.8544776119402986,1.7590289510886175,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,hgb,GARRETT.SSL,184,C2,25,0.923134328358209,3.864272395211536,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,hgb,GARRETT.SSL,184,C3n,25,0.9164179104477611,1.7757180185496626,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,hgb,GARRETT.SSL,184,C2,50,0.896268656716418,3.210957659887345,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,hgb,GARRETT.SSL,184,C3n,50,0.8940298507462687,1.5974534346209666,0.893,0.24313984469532693,0.9272248882051451,8000
n.tot,plsr,AFSIS2.SSL,151,C0,0,0.8792079207920793,3.766141199612196,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,plsr,AFSIS2.SSL,151,C0n,0,0.8574257425742575,4.000640509703692,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,plsr,AFSIS2.SSL,151,C2,25,0.9138613861386137,4.380907928075147,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,plsr,AFSIS2.SSL,151,C3n,25,0.9227722772277229,3.5013763527779638,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,plsr,AFSIS2.SSL,151,C2,50,0.9099009900990099,4.373768496891477,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,plsr,AFSIS2.SSL,151,C3n,50,0.9009900990099009,2.239801065607611,0.901,0.2363469095439768,1.1935325704375062,8000
n.tot,hgb,AFSIS2.SSL,151,C0,0,0.9653465346534652,3.3983850132099462,0.9045,0.21161457035216807,0.7886127508313006,8000
