prop,model,target,n_target,method,k,coverage,coverage_sd,width_sd,frac_inf,cov_inside,cov_outside,frac_outside_target,cov_source_test,cov_source_test_norm,ess_c1,n_train,n_cal_source
clay.tot,plsr,LUCAS.SSL,22650,C0,0,0.8988,0.0001,3.3021,0.0,0.8952,0.9266,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C0n,0,0.7138,0.0002,1.8563,0.0,0.6934,0.8742,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C1,0,0.8471,0.0001,2.7216,0.0,0.8411,0.8939,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C0w,0,0.8476,0.0001,2.7216,0.0,0.8417,0.8939,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C2,10,0.8776,0.1231,3.5726,0.0,0.8733,0.9116,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3,10,0.8751,0.1147,3.0804,0.0,0.8697,0.9178,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3n,10,0.9046,0.1059,5.2725,0.0,0.8977,0.9592,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C2,25,0.9116,0.0645,3.7016,0.0,0.9087,0.9342,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3,25,0.9154,0.0512,2.944,0.0,0.9142,0.9242,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3n,25,0.9339,0.0459,4.7581,0.0,0.931,0.9567,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C2,50,0.9077,0.0302,3.4527,0.0,0.9048,0.9312,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3,50,0.9075,0.0303,2.6989,0.0,0.907,0.9115,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3n,50,0.9109,0.0337,3.7045,0.0,0.9082,0.9323,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C2,100,0.8999,0.0143,3.2899,0.0,0.8965,0.9266,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3,100,0.901,0.0235,2.6019,0.0,0.9012,0.8994,0.113,0.902,0.9065,106.0,2698,899
clay.tot,plsr,LUCAS.SSL,22650,C3n,100,0.8962,0.0227,3.2786,0.0,0.894,0.914,0.113,0.902,0.9065,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C0,0,0.9533,0.0001,2.8984,0.0,0.9545,0.9439,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C0n,0,0.8737,0.0001,2.2259,0.0,0.867,0.9259,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C1,0,0.9562,0.0001,2.9702,0.0,0.9575,0.9462,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C0w,0,0.9566,0.0001,2.9702,0.0,0.9579,0.9462,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C2,10,0.9114,0.0951,2.708,0.0,0.9097,0.9245,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3,10,0.8928,0.1224,2.9244,0.0,0.8944,0.8811,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3n,10,0.9092,0.0927,3.8319,0.0,0.9039,0.9508,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C2,25,0.9264,0.0527,2.7876,0.0,0.9255,0.9334,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3,25,0.9214,0.058,2.6631,0.0,0.9193,0.9374,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3n,25,0.9397,0.0442,3.3843,0.0,0.9363,0.9659,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C2,50,0.891,0.052,2.2157,0.0,0.8881,0.9145,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3,50,0.8924,0.0444,2.182,0.0,0.8889,0.9205,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3n,50,0.9011,0.042,2.6417,0.0,0.8956,0.9447,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C2,100,0.9,0.0283,2.2111,0.0,0.8976,0.9194,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3,100,0.8955,0.03,2.1588,0.0,0.8923,0.92,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,hgb,LUCAS.SSL,22650,C3n,100,0.9018,0.0213,2.5543,0.0,0.8967,0.9425,0.113,0.9154,0.9042,106.0,2698,899
clay.tot,plsr,ICRAF.ISRIC,3740,C0,0,0.1121,0.0008,0.9636,0.0,0.135,0.0856,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C0n,0,0.1972,0.0008,1.8612,0.0,0.2449,0.142,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C1,0,0.9905,0.0003,1.569,0.9894,0.9891,0.9921,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C0w,0,0.1781,0.0074,1.569,0.0,0.2243,0.1247,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C2,10,0.8598,0.1197,9.6313,0.0,0.9132,0.7981,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3,10,0.9452,0.0775,4.6452,0.0,0.989,0.8945,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3n,10,0.9235,0.0858,4.8764,0.0,0.9552,0.8869,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C2,25,0.9107,0.0536,10.8569,0.0,0.9512,0.8637,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3,25,0.9366,0.0477,3.9049,0.0,0.9915,0.8731,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3n,25,0.9231,0.0465,4.1231,0.0,0.9595,0.881,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C2,50,0.9109,0.0281,10.3046,0.0,0.9526,0.8627,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3,50,0.9085,0.0456,3.2559,0.0,0.99,0.8142,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3n,50,0.9067,0.0381,3.7006,0.0,0.9503,0.8562,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C2,100,0.897,0.0329,10.1215,0.0,0.9439,0.8427,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3,100,0.9042,0.027,3.1289,0.0,0.9951,0.799,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,plsr,ICRAF.ISRIC,3740,C3n,100,0.9028,0.0259,3.5443,0.0,0.9491,0.8493,0.4642,0.9068,0.9115,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C0,0,0.4035,0.0017,0.8892,0.0,0.6665,0.1002,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C0n,0,0.6152,0.0011,1.4872,0.0,0.8609,0.3316,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C1,0,0.9971,0.0002,1.611,0.9894,0.999,0.9949,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C0w,0,0.6511,0.0151,1.611,0.0,0.9565,0.2987,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C2,10,0.9265,0.0637,4.6544,0.0,1.0,0.8418,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3,10,0.9255,0.0669,3.756,0.0,0.978,0.865,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3n,10,0.9193,0.0896,4.1742,0.0,0.9459,0.8886,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C2,25,0.9347,0.0493,4.8033,0.0,1.0,0.8595,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3,25,0.9381,0.042,3.6956,0.0,0.9848,0.8842,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3n,25,0.9291,0.0547,3.9352,0.0,0.9546,0.8998,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C2,50,0.8993,0.0495,3.7566,0.0,1.0,0.7832,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3,50,0.9009,0.0485,2.9325,0.0,0.9742,0.8165,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3n,50,0.8851,0.0481,2.8753,0.0,0.9341,0.8286,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C2,100,0.8948,0.0355,3.676,0.0,1.0,0.7734,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3,100,0.8953,0.0432,2.8152,0.0,0.974,0.8046,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,hgb,ICRAF.ISRIC,3740,C3n,100,0.9024,0.036,3.3024,0.0,0.9473,0.8507,0.4642,0.9009,0.9013,50.4,14044,4681
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C0,0,0.872,0.0059,1.4814,0.0,0.9116,0.7799,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C0n,0,0.8984,0.0061,1.4006,0.0,0.9079,0.8763,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C1,0,1.0,0.0,5.9781,0.0,1.0,1.0,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C0w,0,1.0,0.0,5.9781,0.0,1.0,1.0,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,10,0.9387,0.0516,1.9903,0.0,0.9604,0.888,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3,10,0.8921,0.0939,2.1154,0.0,0.9327,0.7977,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,10,0.9195,0.0818,2.7546,0.0,0.9369,0.8792,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,25,0.9152,0.0551,1.9006,0.0,0.9431,0.8504,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3,25,0.924,0.0381,2.0632,0.0,0.9511,0.8615,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,25,0.9347,0.0529,2.1971,0.0,0.942,0.9178,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,50,0.9043,0.0415,1.643,0.0,0.9375,0.8276,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3,50,0.8975,0.0498,1.7203,0.0,0.9314,0.8196,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,50,0.9017,0.0456,1.5858,0.0,0.9144,0.8723,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C2,100,0.9099,0.0298,1.6931,0.0,0.9413,0.8374,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3,100,0.9107,0.0325,1.786,0.0,0.9426,0.8372,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,plsr,LUCAS.WOODWELL.SSL,589,C3n,100,0.9079,0.0276,1.5124,0.0,0.9187,0.8829,0.3005,0.9013,0.9047,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C0,0,0.8701,0.0066,1.3264,0.0,0.8954,0.8114,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C0n,0,0.893,0.0047,1.2694,0.0,0.8928,0.8938,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C1,0,0.9739,0.0041,2.2471,0.0,0.9867,0.9442,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C0w,0,0.9739,0.0041,2.2471,0.0,0.9867,0.9442,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,10,0.8577,0.1342,1.6092,0.0,0.8794,0.8071,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3,10,0.8876,0.1291,1.7804,0.0,0.9066,0.8436,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,10,0.9042,0.105,1.7696,0.0,0.907,0.8974,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,25,0.9194,0.0741,1.8809,0.0,0.9372,0.8782,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3,25,0.9262,0.0512,1.8396,0.0,0.9453,0.8817,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,25,0.9325,0.0635,1.9383,0.0,0.9312,0.9353,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,50,0.9201,0.0331,1.6827,0.0,0.9389,0.8766,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3,50,0.9169,0.0352,1.635,0.0,0.935,0.8751,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,50,0.9334,0.0324,1.5035,0.0,0.931,0.939,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,100,0.9135,0.033,1.6768,0.0,0.9335,0.8673,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3,100,0.9142,0.0358,1.5115,0.0,0.9349,0.8668,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,100,0.9224,0.0192,1.3865,0.0,0.9213,0.9252,0.3005,0.8945,0.8998,40.3,15935,5311
clay.tot,plsr,KSSL.SSL,166,C0,0,0.8417,0.026,3.2016,0.0,0.8799,0.2798,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C0n,0,0.8803,0.0258,3.4523,0.0,0.9093,0.4577,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C1,0,0.9848,0.0127,6.6826,0.2008,1.0,0.7965,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C0w,0,0.9848,0.0127,6.6826,0.0,1.0,0.7965,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C2,10,0.8955,0.0856,3.9342,0.0,0.9271,0.4669,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3,10,0.8773,0.0854,3.0987,0.0,0.9056,0.4857,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3n,10,0.8742,0.0846,2.8324,0.0,0.8935,0.6145,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C2,25,0.928,0.0525,4.2115,0.0,0.9609,0.4868,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3,25,0.9303,0.0337,3.5605,0.0,0.9601,0.5336,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3n,25,0.9083,0.0494,3.2452,0.0,0.9232,0.6882,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C2,50,0.8947,0.0549,3.6815,0.0,0.9332,0.3685,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3,50,0.8947,0.0603,2.8413,0.0,0.9308,0.4052,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3n,50,0.8962,0.0587,2.7879,0.0,0.9192,0.5886,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C2,100,0.8992,0.0359,3.7181,0.0,0.9349,0.4077,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3,100,0.8977,0.0548,2.8326,0.0,0.9363,0.3756,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,plsr,KSSL.SSL,166,C3n,100,0.8848,0.0603,2.6533,0.0,0.9146,0.4835,0.0602,0.9114,0.904,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C0,0,0.9644,0.0138,2.8787,0.0,0.9904,0.5325,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C0n,0,0.9932,0.0075,3.0244,0.0,0.9928,1.0,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C1,0,0.9144,0.0226,2.3651,0.1992,0.9503,0.3175,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C0w,0,0.8985,0.0235,2.3651,0.0,0.9335,0.3175,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C2,10,0.8788,0.1163,2.2634,0.0,0.9073,0.4088,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3,10,0.8727,0.1165,2.7678,0.0,0.8978,0.4763,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3n,10,0.875,0.09,2.1936,0.0,0.8936,0.5754,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C2,25,0.9008,0.0856,2.6096,0.0,0.9325,0.3728,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3,25,0.9152,0.0687,2.9329,0.0,0.9416,0.4974,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3n,25,0.9235,0.0592,2.3318,0.0,0.9396,0.6728,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C2,50,0.8917,0.0577,2.4351,0.0,0.9266,0.307,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3,50,0.8939,0.0581,2.5325,0.0,0.9258,0.3711,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3n,50,0.9061,0.0586,2.0891,0.0,0.93,0.5254,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C2,100,0.8811,0.0429,2.0917,0.0,0.9148,0.3175,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3,100,0.8765,0.0534,2.1441,0.0,0.9084,0.3526,0.0602,0.9132,0.9032,4.6,16190,5395
clay.tot,hgb,KSSL.SSL,166,C3n,100,0.8992,0.0448,1.9189,0.0,0.9254,0.4605,0.0602,0.9132,0.9032,4.6,16190,5395
oc,plsr,LUCAS.SSL,40175,C0,0,0.6494,0.0001,1.6015,0.0,0.6452,0.834,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C0n,0,0.6941,0.0001,1.7351,0.0,0.6901,0.8714,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C1,0,0.8537,0.0001,2.4294,0.0,0.8521,0.9255,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C0w,0,0.8537,0.0001,2.4294,0.0,0.8521,0.9255,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C2,10,0.8998,0.08,2.8378,0.0,0.8987,0.951,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C3,10,0.9102,0.0908,2.4025,0.0,0.9171,0.6034,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C3n,10,0.9214,0.0546,2.7754,0.0,0.9258,0.7298,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C2,25,0.9154,0.0485,2.9878,0.0,0.9144,0.9568,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C3,25,0.9192,0.0527,2.1419,0.0,0.9269,0.5781,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C3n,25,0.8999,0.058,2.5761,0.0,0.9041,0.7106,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C2,50,0.8989,0.0417,2.8127,0.0,0.8978,0.9499,0.0221,0.913,0.9051,111.2,14423,4807
oc,plsr,LUCAS.SSL,40175,C3,50,0.9079,0.045,2.0537,0.0,0.9164,0.5278,0.0221,0.913,0.9051,111.2,14423,4807
